default,amount,grade,years,ownership,income,age
0,12000,0,4.0,3,86000.0,27
0,6000,0,13.0,0,39600.0,23
1,4500,1,16.0,3,60000.0,23
0,12000,1,13.0,0,63150.0,23
1,12000,4,24.0,3,32800.0,29
0,10775,1,6.0,3,30000.0,23
1,25000,4,0.0,2,140000.0,34
1,9000,0,5.0,3,85004.0,27
0,2150,2,1.0,3,24000.0,27
0,2100,1,2.0,0,21403.2,27
1,3200,3,5.0,3,60000.0,22
0,7200,2,6.0,3,50000.0,36
1,24250,2,2.0,3,60000.0,25
1,1000,3,5.0,0,45727.2,27
0,1000,3,3.0,3,25000.0,22
0,20000,1,4.0,3,85000.0,25
0,15000,3,2.0,3,72000.0,26
0,10000,2,2.0,3,110000.0,28
0,4000,1,6.08633190118,3,25200.0,25
1,5000,4,3.0,3,43000.0,24
0,12000,0,8.0,3,70000.0,31
0,7500,1,0.0,0,91000.0,24
0,21000,1,10.0,0,175000.0,38
0,9000,1,8.0,0,40000.0,21
1,12000,1,2.0,3,42000.0,24
0,8000,1,3.0,3,60000.0,23
0,12500,1,9.0,0,150000.0,25
0,10000,3,6.08633190118,0,60000.0,25
1,7000,4,7.0,3,43000.0,23
1,6000,2,9.0,0,50400.0,25
1,3000,1,1.0,3,20000.0,30
0,5000,0,5.0,3,32000.0,28
1,3500,0,0.0,0,86964.0,23
0,15000,1,3.0,0,61104.0,31
0,6250,3,0.0,0,25000.0,26
0,7000,1,6.0,3,80400.0,26
0,10000,3,0.0,3,70000.0,36
1,2200,1,8.0,3,26004.0,23
0,8400,3,7.0,0,60000.0,25
0,2000,1,3.0,3,53000.0,24
0,12000,0,5.0,0,48000.0,27
1,9000,3,16.0,3,33600.0,22
1,3000,1,5.0,3,27600.0,32
1,14500,3,6.0,3,48000.0,42
1,10000,0,4.0,0,65000.0,30
0,5000,0,7.0,3,66240.0,27
0,7500,1,9.0,3,780000.0,37
1,3000,1,2.0,0,32900.0,21
0,20000,2,4.0,0,100000.0,29
0,10000,1,6.0,3,40000.0,25
0,7700,1,3.0,0,46000.0,41
0,6000,0,16.0,0,51000.0,21
0,14700,0,2.0,1,82000.0,24
1,1325,2,0.0,3,24000.0,25
0,4800,0,6.08633190118,2,12000.0,38
0,19200,1,5.0,3,89000.0,45
0,10000,1,3.0,3,55000.0,39
1,9000,1,1.0,3,60989.0,28
1,15000,3,14.0,3,54000.0,25
1,7000,1,1.0,3,62400.0,30
1,11200,2,1.0,0,91200.0,25
0,15000,1,1.0,0,88000.0,23
1,12000,1,3.0,2,56600.0,23
0,6000,0,11.0,0,154000.0,24
1,6000,0,7.0,3,27000.0,31
1,5000,3,19.0,0,58000.0,24
0,11000,0,6.0,2,75000.0,25
0,30000,1,2.0,0,129996.0,23
1,13000,2,4.0,3,36000.0,23
1,5000,3,4.0,3,24000.0,22
0,12500,0,2.0,3,182500.0,39
0,19000,1,3.0,3,72000.0,23
1,10000,2,0.0,3,25368.0,29
1,6000,2,0.0,3,22800.0,25
1,5000,2,3.0,3,70000.0,44
1,25000,3,13.0,3,69996.0,25
1,9600,2,9.0,0,47000.0,24
0,4000,0,3.0,0,28800.0,37
1,2100,1,17.0,0,55963.0,25
1,7500,2,20.0,0,39996.0,24
0,6000,2,5.0,0,180000.0,43
0,8400,1,4.0,0,54000.0,25
1,4350,2,3.0,3,12000.0,25
0,3100,0,4.0,0,56004.0,27
0,13500,0,4.0,0,100000.0,22
1,3500,2,0.0,0,128000.0,27
0,7775,0,0.0,0,42000.0,43
1,9000,3,6.0,3,36000.0,39
1,3000,2,0.0,3,16800.0,31
1,18000,5,9.0,0,95000.0,31
1,16000,3,8.0,0,95000.0,24
1,5500,2,3.0,3,57000.0,26
0,20000,2,3.0,3,175000.0,32
1,9000,3,3.0,3,60000.0,31
1,7000,2,28.0,0,62400.0,23
1,15000,1,11.0,0,72000.0,49
0,1600,1,0.0,3,15360.0,21
1,1500,1,11.0,3,39600.0,28
1,24000,3,3.0,0,80500.0,26
1,14000,0,0.0,3,30548.0,27
1,3000,1,1.0,3,18000.0,22
0,11000,1,3.0,3,90000.0,35
0,2925,1,5.0,3,27000.0,22
0,25000,2,1.0,3,52000.0,23
0,35000,0,16.0,0,106000.0,22
1,2200,0,11.0,0,45000.0,31
0,12000,0,1.0,3,85000.0,25
1,9450,1,0.0,3,23004.0,36
1,15000,1,8.0,0,80000.0,26
0,20000,2,27.0,0,98000.0,23
1,1000,3,1.0,3,12240.0,22
1,3000,3,2.0,3,42000.0,35
1,5000,0,12.0,3,41000.0,22
1,25300,1,14.0,3,95000.0,23
1,12000,1,15.0,0,75000.0,41
0,12000,0,2.0,3,73200.0,28
1,24000,2,4.0,3,78000.0,23
1,8000,2,2.0,3,48000.0,25
1,18000,0,5.0,3,54000.0,24
0,6000,0,15.0,0,60000.0,32
1,8000,3,6.0,3,50000.0,21
1,18000,0,7.0,3,115000.0,23
0,3500,3,14.0,0,75500.0,28
1,10000,3,3.0,0,40000.0,24
1,15000,1,13.0,0,125000.0,28
0,6000,2,3.0,0,54000.0,40
1,3000,1,30.0,2,35000.0,34
1,5000,2,0.0,2,30000.0,31
0,10000,1,2.0,3,165000.0,24
1,8000,1,1.0,3,42000.0,24
0,9000,1,2.0,3,57500.0,23
1,1200,0,6.0,3,39996.0,34
0,11000,3,29.0,0,70000.0,27
0,5000,1,18.0,0,70000.0,26
0,15000,2,3.0,3,85100.0,24
1,9000,3,31.0,0,70000.0,48
0,8000,1,11.0,3,135000.0,25
1,15000,2,1.0,0,68000.0,34
1,9000,3,8.0,2,44000.0,24
1,4000,3,26.0,3,34000.0,36
1,12000,1,3.0,3,50000.0,22
0,8000,1,18.0,0,82000.0,31
1,20000,1,0.0,3,160000.0,34
1,2225,0,0.0,0,120000.0,31
0,8000,0,7.0,3,65000.0,22
0,1500,1,4.0,0,25632.0,24
1,10000,2,0.0,3,26400.0,22
0,4800,1,0.0,3,48000.0,24
1,10000,0,0.0,2,68700.0,27
1,8000,2,1.0,0,84000.0,23
1,3000,1,10.0,3,30000.0,23
1,9000,3,8.0,0,39000.0,27
0,30000,3,0.0,3,171600.0,25
0,30000,3,7.0,3,90000.0,36
0,10000,2,2.0,3,33280.0,22
0,9200,1,3.0,3,62000.0,28
1,8000,2,0.0,3,88500.0,23
1,1500,2,13.0,0,80000.0,31
1,15000,1,7.0,0,62004.0,23
1,3000,1,3.0,3,40000.0,28
1,10000,2,11.0,3,140000.0,32
1,2400,1,7.0,3,46800.0,30
0,11500,1,4.0,3,73000.0,37
1,6300,2,7.0,3,50724.0,22
0,16700,0,24.0,0,33400.0,28
0,10000,0,0.0,0,63132.0,22
0,8000,2,8.0,0,60000.0,25
0,6000,1,5.0,3,45000.0,24
0,13000,2,2.0,3,65000.0,37
1,10000,1,4.0,0,54000.0,21
1,24250,3,18.0,3,104000.0,39
1,1250,1,35.0,3,26000.0,31
0,5200,0,10.0,0,63599.0,36
0,3800,0,1.0,2,15523.0,34
1,9200,0,16.0,3,29000.0,26
0,5500,0,4.0,0,61766.0,39
1,25000,3,4.0,3,200000.0,28
0,6000,0,6.0,0,70000.0,24
0,9050,0,3.0,0,108000.0,24
1,6000,0,0.0,0,52800.0,25
1,5000,2,11.0,3,51000.0,30
1,1500,1,1.0,3,10800.0,30
1,2100,2,5.0,0,24000.0,26
0,20000,0,8.0,0,140000.0,22
1,20000,2,15.0,3,50000.0,25
1,5000,2,1.0,0,24000.0,22
1,5500,1,6.08633190118,3,30000.0,31
0,4800,1,5.0,3,60000.0,46
1,12000,1,1.0,3,75000.0,35
1,5000,1,17.0,3,24000.0,30
1,2500,3,2.0,3,43000.0,22
1,7000,3,8.0,3,45000.0,24
0,2800,0,5.0,3,14800.0,21
0,19000,3,4.0,3,48384.0,38
1,8000,3,10.0,0,87000.0,22
0,8000,1,2.0,0,72000.0,38
1,3500,1,6.0,3,65000.0,32
1,4800,0,8.0,0,70000.0,45
0,16800,1,11.0,0,60000.0,22
1,17500,2,3.0,0,75000.0,26
1,5000,1,6.08633190118,3,37516.8,23
1,12000,2,4.0,2,64500.0,25
0,10000,0,0.0,3,45500.0,22
0,2000,1,3.0,3,48000.0,25
0,5000,1,2.0,3,42000.0,30
0,8000,0,4.0,3,50000.0,28
0,15000,0,3.0,2,30000.0,22
1,5800,3,0.0,3,75000.0,34
1,8000,2,2.0,3,37500.0,23
0,6000,1,7.0,3,35000.0,22
0,10000,2,3.0,3,50000.0,22
1,3000,0,0.0,3,23000.0,24
0,15000,1,5.0,2,160000.0,25
0,2750,1,3.0,3,57120.0,30
0,3000,5,6.0,3,23004.0,27
0,20000,1,2.0,3,110000.0,23
0,10000,1,6.0,3,40000.0,25
1,12000,3,21.0,3,75000.0,24
1,7750,2,1.0,0,100000.0,36
1,7500,1,8.0,3,30000.0,21
1,3000,2,2.0,3,45996.0,24
1,16000,2,4.0,3,44400.0,22
1,4200,0,12.0,2,32700.0,24
0,9600,1,2.0,0,62100.0,26
0,18000,1,20.0,0,36000.0,26
1,21000,1,2.0,3,65000.0,22
1,3000,1,6.0,3,43000.0,22
0,3000,0,10.0,0,93000.0,31
1,12000,3,0.0,0,44004.0,27
1,7000,3,7.0,3,65000.0,22
1,1500,2,0.0,3,17000.0,41
1,14000,1,7.0,0,40000.0,23
1,4200,3,2.0,3,30000.0,22
1,35000,2,38.0,3,75000.0,36
1,3500,1,1.0,0,67296.0,23
1,14500,0,11.0,0,76500.0,26
1,14500,3,0.0,3,42000.0,25
0,1000,0,2.0,3,29000.0,26
1,9000,0,10.0,0,91200.0,30
0,9500,0,5.0,3,41000.0,23
1,25000,5,17.0,0,95000.0,23
1,4800,3,6.0,3,55000.0,28
1,11200,1,1.0,0,35000.0,26
0,5000,0,0.0,3,76000.0,25
0,9050,0,3.0,3,30000.0,34
0,18000,0,4.0,3,82500.0,48
0,8000,0,1.0,0,61000.0,22
0,12000,0,15.0,2,51000.0,27
1,4000,0,6.08633190118,0,42000.0,43
1,14000,1,2.0,2,35000.0,23
0,6000,0,2.0,3,23198.0,25
0,7500,1,1.0,0,40000.0,24
0,6000,2,0.0,3,60000.0,38
1,3800,0,2.0,3,13200.0,32
1,10375,2,3.0,3,41280.0,25
1,4800,2,12.0,3,41504.4,22
1,3000,0,6.08633190118,2,24000.0,28
1,7000,1,8.0,0,52000.0,26
1,15000,3,2.0,0,60000.0,32
0,12000,0,12.0,0,85000.0,26
1,16000,2,5.0,3,50000.0,28
0,35000,0,6.0,0,125000.0,23
1,3700,0,26.0,0,40000.0,28
0,3500,0,0.0,3,19200.0,35
1,15000,1,12.0,0,64000.0,26
1,13000,2,15.0,0,50000.0,26
1,1500,2,2.0,3,44004.0,29
0,10000,0,0.0,3,49500.0,37
1,9000,2,2.0,0,91992.0,37
0,7750,1,8.0,0,29000.0,37
1,15000,0,0.0,3,140000.0,29
0,2000,1,0.0,3,69996.0,30
0,25000,3,0.0,0,97000.0,33
1,15000,1,0.0,0,84000.0,24
1,15600,4,30.0,0,148112.0,25
1,8875,2,3.0,2,30000.0,34
0,3000,0,4.0,0,60000.0,22
1,9000,4,11.0,0,237000.0,28
0,6000,1,1.0,3,45000.0,26
1,9800,0,12.0,3,50000.0,23
1,8000,3,1.0,3,75000.0,25
0,13200,3,0.0,0,110000.0,24
0,25000,1,14.0,0,186063.0,29
1,7200,2,14.0,0,64000.0,23
1,15200,2,5.0,0,96000.0,35
0,5400,0,0.0,3,33600.0,26
1,8000,2,6.08633190118,3,48000.0,23
1,25000,3,5.0,0,130000.0,33
1,7000,1,1.0,3,25000.0,21
0,8000,1,7.0,2,70000.0,28
1,14400,1,3.0,0,70000.0,22
1,12000,1,5.0,3,72000.0,32
0,6250,0,2.0,0,46500.0,31
0,6800,0,8.0,3,68004.0,25
1,15000,4,4.0,0,85008.0,26
1,4000,2,1.0,0,70500.0,28
0,7000,1,32.0,0,59020.51,26
1,2000,2,1.0,3,38400.0,25
0,12000,0,4.0,0,200000.0,29
1,2800,0,1.0,3,8000.0,21
0,10000,1,19.0,2,180000.0,31
0,6000,0,2.0,0,200000.0,37
1,1200,2,10.0,0,90216.0,23
0,13000,4,3.0,3,65000.0,22
1,1400,1,0.0,3,4080.0,21
0,6200,2,6.0,3,29004.0,22
0,8100,0,16.0,0,124000.0,29
0,14000,0,6.0,0,104800.0,38
0,9600,2,4.0,0,62892.0,22
0,20000,1,5.0,3,78000.0,28
1,7000,0,6.08633190118,0,61000.0,24
0,10750,2,0.0,3,24996.0,31
0,15000,2,23.0,3,45000.0,23
1,1300,2,5.0,3,45000.0,24
1,5000,2,0.0,3,48000.0,23
1,8450,0,4.0,0,98400.0,26
0,3000,0,9.0,0,48156.0,22
0,1500,0,2.0,3,18700.0,26
1,6000,3,11.0,3,64668.0,24
1,3600,2,2.0,3,55000.0,28
1,19600,3,26.0,3,77000.0,33
1,15000,1,37.0,2,75000.0,23
1,1000,3,0.0,3,15000.0,22
0,14400,0,8.0,0,48000.0,31
0,4000,0,2.0,3,42000.0,33
1,12000,0,6.0,0,55635.0,23
1,5000,2,4.0,3,33000.0,27
1,3500,3,1.0,3,12000.0,22
0,7800,3,7.0,3,43955.48,23
1,20000,2,7.0,3,110000.0,22
1,8000,0,25.0,3,70000.0,22
1,3000,0,1.0,3,64170.0,22
0,3000,1,5.0,3,35000.0,22
1,8500,2,5.0,3,40000.0,23
0,8000,1,3.0,3,48000.0,26
1,10000,1,8.0,3,60000.0,46
0,12000,1,0.0,3,60000.0,25
0,11200,2,13.0,0,179000.0,31
0,5000,1,3.0,3,25000.0,29
0,2500,2,0.0,0,38000.0,33
0,1500,0,0.0,3,22800.0,40
1,9000,0,1.0,0,110000.0,22
0,2100,0,2.0,3,21000.0,34
1,22000,3,1.0,2,60000.0,28
0,4200,0,4.0,3,47500.0,24
0,7000,0,5.0,3,21600.0,23
1,12000,2,4.0,3,60000.0,39
1,4500,1,12.0,3,66000.0,25
1,5000,2,4.0,3,41000.0,22
1,8475,1,10.0,3,38423.87,32
1,7500,3,3.0,0,55000.0,24
0,12000,1,5.0,3,40000.0,31
0,7200,0,2.0,3,59000.0,22
0,14000,0,6.0,0,124000.0,33
1,5000,1,6.0,3,60000.0,27
1,7500,2,4.0,2,32000.0,23
1,7500,1,5.0,0,78000.0,30
0,6925,0,3.0,3,39500.0,30
0,8000,1,6.0,3,25000.0,43
0,24000,0,4.0,3,85000.0,32
0,3000,2,3.0,0,45000.0,22
1,13650,3,2.0,0,57600.0,27
1,4375,4,3.0,3,22044.0,24
0,21000,1,8.0,0,113000.0,25
0,5000,2,2.0,0,100000.0,29
1,2650,0,19.0,3,10000.0,31
1,5000,1,8.0,3,40000.0,22
0,7000,1,12.0,0,54072.0,34
1,20000,3,1.0,0,48000.0,33
0,9000,0,0.0,0,30000.0,32
1,6500,3,2.0,0,73000.0,26
1,10000,1,4.0,3,24000.0,25
1,24250,3,2.0,0,120000.0,23
1,20500,5,4.0,0,100000.0,27
0,6000,0,20.0,0,60000.0,23
1,11200,3,15.0,3,55259.0,33
0,6000,0,21.0,3,53000.0,25
0,6000,1,26.0,1,69996.0,40
0,12000,2,5.0,3,75000.0,21
1,2500,2,0.0,3,42000.0,22
1,4900,1,2.0,3,38400.0,25
1,3600,3,2.0,3,132000.0,33
0,6000,0,3.0,3,24000.0,69
0,9000,3,23.0,0,72000.0,25
1,5000,1,8.0,3,29865.0,22
1,10275,0,5.0,3,32400.0,29
0,7000,0,5.0,0,80000.0,26
1,3000,1,4.0,0,32000.0,24
1,2800,0,30.0,0,52800.0,36
0,4800,0,29.0,2,75000.0,22
1,8000,1,9.0,3,50000.0,29
0,20000,1,0.0,0,57000.0,23
0,21250,0,4.0,0,57996.0,22
1,11000,2,2.0,2,33000.0,21
0,9000,4,1.0,3,39996.0,24
0,10000,2,1.0,0,58200.0,22
1,3000,3,0.0,3,51996.0,22
1,14500,0,14.0,0,70000.0,24
0,3000,0,5.0,3,59000.0,23
1,12000,2,2.0,3,37008.0,25
0,9000,2,2.0,3,90000.0,27
1,1000,0,5.0,3,9600.0,24
1,4000,2,4.0,3,107000.0,32
1,2000,3,0.0,3,48000.0,32
1,25000,5,1.0,0,230000.0,29
1,8000,0,22.0,3,42672.48,27
0,30000,3,12.0,0,106982.0,22
0,7800,1,2.0,3,80000.0,23
1,5000,2,6.08633190118,3,30000.0,23
1,12000,0,3.0,0,120000.0,39
0,4800,0,2.0,3,20000.0,28
1,5000,0,10.0,0,90000.0,30
0,6000,0,0.0,2,21600.0,39
1,7000,1,15.0,3,45000.0,25
0,7000,0,14.0,2,90000.0,22
0,5000,3,12.0,3,60000.0,28
1,16000,2,2.0,3,41900.0,21
1,16000,3,23.0,0,53684.0,21
0,13000,1,2.0,3,130000.0,37
1,7200,2,1.0,3,31000.0,29
0,7000,0,22.0,0,30000.0,32
1,1500,1,1.0,3,35000.0,50
0,18000,1,8.0,0,180396.0,29
1,10000,1,2.0,3,75000.0,22
1,7000,1,5.0,3,42614.0,22
1,4000,4,11.0,3,47000.0,28
0,3200,1,3.0,3,44568.0,22
0,14400,1,6.0,3,72000.0,24
1,1000,4,1.0,3,24000.0,24
1,10000,2,4.0,0,80000.0,36
0,7000,0,3.0,3,105000.0,34
1,1600,0,2.0,3,28800.0,25
0,7200,0,17.0,3,149000.0,25
1,8400,3,10.0,0,62400.0,22
1,7000,3,20.0,2,60000.0,28
0,14000,0,0.0,3,105000.0,24
1,7100,0,2.0,2,26000.0,22
1,8000,4,4.0,3,84000.0,22
0,25000,1,11.0,3,102400.0,24
0,15000,0,16.0,0,52800.0,30
0,13000,1,16.0,0,51072.0,24
1,10000,3,3.0,3,70000.0,23
1,7200,1,16.0,0,50000.0,22
0,1500,2,9.0,3,27996.0,30
0,24000,0,3.0,0,115000.0,27
1,13500,2,23.0,3,37000.0,24
1,16700,1,4.0,3,54996.0,23
0,3000,2,0.0,3,130000.0,28
0,6000,1,4.0,3,85000.0,25
1,8000,2,4.0,3,95000.0,25
1,7000,0,6.08633190118,3,18500.0,23
1,10000,1,5.0,3,29406.0,26
1,9250,2,0.0,3,19200.0,28
0,18000,1,20.0,0,120000.0,27
1,7000,1,9.0,2,87504.0,24
0,15000,1,5.0,0,84000.0,38
1,7500,0,1.0,3,12720.0,21
1,10000,0,12.0,2,123996.0,25
1,5000,3,5.0,2,24000.0,44
0,12000,3,21.0,3,48686.0,36
0,5000,0,6.0,3,40000.0,24
1,1500,0,0.0,3,60000.0,52
0,9000,0,1.0,2,40000.0,24
1,1800,0,15.0,3,36000.0,25
0,6000,1,2.0,3,45000.0,23
0,9600,0,14.0,0,140000.0,33
0,6000,0,3.0,3,60000.0,34
1,12000,2,3.0,0,88000.0,24
0,15000,1,4.0,0,48000.0,22
0,4400,1,7.0,0,62690.88,26
1,2000,2,5.0,3,39500.0,24
0,4000,2,5.0,3,86095.0,27
0,25000,3,2.0,3,90000.0,23
1,2000,1,2.0,3,30000.0,26
1,1000,4,2.0,3,14400.0,22
0,2550,1,9.0,3,66000.0,31
1,8000,0,8.0,0,40000.0,44
1,9000,2,7.0,0,90000.0,25
1,5600,1,8.0,0,39000.0,29
1,3000,4,3.0,3,44000.0,42
1,5000,1,3.0,0,132996.0,24
1,3200,0,6.08633190118,0,48000.0,22
1,10000,2,1.0,1,37800.0,25
0,12000,1,19.0,3,56000.0,21
1,15000,4,2.0,0,50000.0,21
1,4500,0,5.0,3,38000.0,22
0,7200,2,8.0,3,56052.0,28
1,10000,2,6.0,3,60000.0,22
1,10000,0,2.0,0,62000.0,27
1,9800,1,6.08633190118,0,65000.0,26
1,1500,0,3.0,3,42769.0,25
1,14975,1,2.0,3,30000.0,34
0,12000,1,4.0,3,34500.0,24
0,4350,0,6.08633190118,3,30000.0,22
1,14000,0,0.0,0,42000.0,21
0,12400,1,5.0,0,165000.0,28
0,4000,2,0.0,3,24000.0,27
1,20000,3,12.0,0,50000.0,26
0,10000,1,6.0,0,30000.0,30
1,25000,5,0.0,2,45000.0,22
0,4500,0,3.0,0,58000.0,21
0,10550,0,12.0,3,35000.0,33
0,2250,0,6.08633190118,3,52500.0,36
0,12000,0,4.0,0,128000.0,24
1,3000,3,4.0,3,59100.0,28
1,6000,1,1.0,3,89700.0,27
1,22400,3,6.0,3,84996.0,42
1,10000,1,12.0,3,50000.0,22
0,15000,0,3.0,0,60000.0,22
1,7125,2,2.0,0,37460.0,23
1,7500,2,0.0,3,32004.0,30
0,6000,2,6.0,0,102000.0,26
1,2500,0,2.0,0,33996.0,21
1,13000,4,1.0,3,50000.0,23
1,7000,0,17.0,3,33996.0,26
1,20000,4,2.0,0,78000.0,35
0,10000,0,13.0,0,150996.0,31
1,7000,1,6.0,3,30000.0,22
1,11100,0,30.0,3,41000.0,38
1,20000,2,1.0,0,118560.0,45
1,5000,3,0.0,2,14400.0,30
1,3625,0,2.0,3,54000.0,27
0,3500,1,5.0,0,50000.0,24
1,3000,2,1.0,3,52000.0,25
0,7200,0,12.0,3,37200.0,24
1,9000,2,0.0,3,115000.0,33
1,10000,2,3.0,3,84000.0,25
1,8000,2,3.0,3,39100.0,39
0,3500,0,18.0,0,42000.0,27
1,7675,3,7.0,2,42994.0,34
0,8000,3,5.0,3,28800.0,26
0,15000,2,1.0,3,30000.0,22
1,8000,3,3.0,0,51000.0,33
1,25000,1,0.0,3,80000.0,33
0,12000,0,4.0,3,86000.0,27
1,7200,2,3.0,3,70000.0,30
1,13775,2,6.0,3,32878.0,40
0,6000,0,7.0,2,19000.0,21
0,9600,1,2.0,0,48000.0,22
0,2400,1,2.0,3,45000.0,37
1,7750,6,15.0,0,53000.0,27
0,8000,2,1.0,3,52000.0,28
1,16000,1,2.0,3,88712.0,41
1,35000,5,7.0,3,120366.05,23
0,6000,0,0.0,0,75000.0,23
1,4500,1,2.0,3,91500.0,29
1,20000,2,3.0,3,55000.0,27
1,13000,1,25.0,0,56030.0,30
1,5600,2,0.0,3,40000.0,27
1,15000,2,9.0,0,121900.0,29
1,4000,3,2.0,3,15000.0,30
0,12000,1,21.0,3,83000.0,22
0,4200,1,11.0,0,75000.0,29
0,12000,1,2.0,3,60000.0,23
1,2000,0,2.0,3,20004.0,26
1,10000,2,14.0,0,77400.0,29
1,6575,2,5.0,3,36000.0,27
1,5500,0,0.0,3,170000.0,38
1,10000,2,12.0,0,53004.0,28
1,15250,4,6.0,3,42000.0,24
1,9800,2,6.08633190118,3,33000.0,22
1,5000,1,0.0,0,55000.0,24
1,10000,0,4.0,3,31200.0,27
0,5000,0,1.0,0,97000.0,23
1,8000,1,14.0,3,39996.0,23
0,15000,0,3.0,0,70000.0,23
0,7300,0,13.0,3,96000.0,23
1,1000,3,6.08633190118,3,10200.0,31
1,7500,1,4.0,3,22596.0,22
0,3000,1,4.0,0,21000.0,22
1,20500,6,5.0,2,69000.0,34
0,15000,3,0.0,3,75000.0,39
1,2000,0,5.0,3,18996.0,39
0,15000,2,0.0,3,100000.0,26
0,5000,1,3.0,0,54996.0,22
1,3600,3,0.0,3,21112.0,27
1,12000,1,6.08633190118,3,210000.0,23
1,18000,0,1.0,3,64000.0,30
0,25000,1,19.0,0,102489.4,30
1,13000,0,7.0,0,40000.0,27
0,4800,1,1.0,3,50000.0,28
0,12000,0,6.08633190118,2,40000.0,24
0,8500,3,3.0,2,50000.0,28
0,10000,0,11.0,0,57504.0,23
0,15975,2,29.0,0,125000.0,27
0,4750,1,6.0,0,123000.0,24
0,4800,1,6.0,2,38272.0,22
0,13000,2,9.0,3,84000.0,29
0,6200,0,7.0,3,69000.0,26
0,10000,0,14.0,0,73000.0,48
1,4000,2,8.0,3,26400.0,23
0,4500,0,1.0,0,70000.0,22
1,7000,2,5.0,0,60000.0,34
1,10000,3,1.0,3,26400.0,22
1,8000,1,5.0,0,62004.0,25
0,12000,2,3.0,3,96000.0,22
0,6000,0,6.0,0,90000.0,25
1,10000,3,16.0,0,40000.0,28
0,3000,0,13.0,0,69996.0,24
1,15000,4,6.0,0,98000.0,32
0,5300,1,14.0,0,60612.0,22
1,3250,4,5.0,0,12000.0,21
0,9000,1,3.0,3,36000.0,23
1,20000,3,1.0,3,57012.8,22
0,7000,1,6.0,0,66000.0,26
1,2500,0,4.0,3,42228.0,25
0,7500,0,15.0,0,147996.0,26
1,10000,0,13.0,0,55000.0,22
1,8000,3,26.0,3,56000.0,23
1,15000,1,1.0,3,45000.0,23
1,8000,3,2.0,3,61000.0,24
0,12000,0,3.0,2,67000.0,22
1,10500,1,2.0,3,35000.0,22
1,5175,1,0.0,3,21000.0,25
0,3000,3,1.0,3,18000.0,23
1,3000,2,6.0,3,30857.0,34
1,10000,2,0.0,3,84996.0,23
1,5600,1,12.0,3,72000.0,23
1,7200,2,5.0,3,46000.0,25
0,6400,0,0.0,3,42000.0,28
1,20000,2,11.0,3,95000.0,23
1,12000,2,0.0,0,47000.0,24
0,25000,3,2.0,1,600000.0,42
1,20000,1,0.0,0,96000.0,23
0,15000,2,1.0,3,118300.0,24
1,1400,1,5.0,3,41652.0,26
1,7500,2,3.0,0,110656.0,22
0,12000,1,12.0,3,75000.0,23
0,4000,1,3.0,0,85000.0,26
1,7300,1,0.0,0,65000.0,23
0,2500,2,0.0,0,107000.0,30
1,7000,0,2.0,3,42000.0,36
1,5600,3,1.0,3,14400.0,22
1,6500,3,3.0,0,54000.0,22
0,15000,2,2.0,0,79000.0,25
0,9600,2,1.0,3,60000.0,29
0,2100,0,33.0,0,35000.0,23
0,16000,0,9.0,0,70000.0,27
0,15000,0,5.0,3,60000.0,22
1,1200,1,3.0,3,20000.0,29
0,2200,0,2.0,3,42000.0,31
1,19750,1,4.0,3,45000.0,42
1,22400,2,0.0,3,45000.0,34
0,16000,0,14.0,0,120000.0,26
0,22000,1,5.0,0,100800.0,30
1,2800,3,18.0,3,80000.0,23
1,7500,2,0.0,0,38000.0,27
1,3200,2,6.08633190118,3,39000.0,25
1,20000,1,5.0,0,60000.0,22
0,10400,1,4.0,3,44000.0,24
1,18000,1,3.0,3,65000.0,27
1,10000,0,4.0,3,34995.0,26
0,1000,4,4.0,2,22320.0,24
0,3625,0,11.0,2,19000.0,22
0,6250,2,0.0,0,65136.6,30
0,11000,0,1.0,3,50000.0,22
1,3775,2,1.0,2,22300.0,35
1,4500,2,6.08633190118,3,17600.0,25
1,10000,1,23.0,0,28000.0,22
1,24000,1,3.0,0,180000.0,49
1,16425,2,4.0,3,44544.0,27
1,7500,4,7.0,3,48000.0,22
0,8500,2,7.0,3,55000.0,25
1,1000,0,6.08633190118,2,33240.0,41
1,2500,2,6.08633190118,3,19464.0,24
1,6000,1,8.0,2,68000.0,25
1,6400,3,6.08633190118,3,30000.0,22
1,7000,0,3.0,0,43958.0,29
0,5500,1,7.0,0,54000.0,25
0,13500,0,4.0,0,100000.0,22
1,8575,3,6.08633190118,0,32000.0,28
1,15000,3,15.0,0,38000.0,26
1,4750,2,0.0,0,16800.0,22
1,6000,1,18.0,0,71000.0,21
1,17600,0,0.0,2,63000.0,24
0,4500,1,5.0,3,35000.0,23
1,3500,2,0.0,0,65000.0,32
1,8000,3,6.08633190118,0,52800.0,27
1,12000,1,0.0,3,60000.0,23
0,8325,0,1.0,3,26900.0,31
0,13300,3,7.0,3,39875.0,24
0,6000,0,2.0,3,41000.0,27
1,13000,4,5.0,3,42000.0,31
0,13225,3,12.0,3,40000.0,22
0,3600,1,0.0,3,40000.0,24
1,10200,1,5.0,2,50004.0,27
1,8000,0,9.0,0,54000.0,31
1,4000,1,15.0,0,185000.0,37
0,10000,0,14.0,0,120000.0,23
1,9000,3,7.0,3,54000.0,25
0,4000,2,0.0,3,42000.0,41
1,12000,2,7.0,3,53004.0,32
1,18300,1,7.0,0,79000.0,25
1,4000,3,6.0,3,13200.0,24
1,8500,2,1.0,3,40000.0,22
